record_id,month,origin,destination,od_distance_km,demand_segment,cabin,booking_class,fare_family,distribution_channel,agency_name,campaign_type,campaign_id,incentive_rate_pct,bookings,cancellations,pax_flown,avg_base_fare_usd,taxes_fees_usd,ancillary_rev_usd_per_pax,revenue_usd,competitor_airline,qr_market_share_pct,competitor_market_share_pct,share_gap_pct,load_factor_pct,on_time_performance_pct,cancellations_pct,cost_per_booking_usd,yield_usd_per_rpk,days_to_departure
292,2024-09,DMM,ORD,5679,Business,Economy,T,Classic,GDS_Agency,Seera (Al Tayyar),None,,2.5,18,0,18,656.66,127.87,5.25,11914.3,WY,43.94,28.08,-15.86,80.96,80.4,0,14.75,0.11655,19
4717,2025-04,JED,DAC,1757,VFR,Economy,Y,Classic,GDS_Agency,Almosafer,Tactical,TAC-2025-118,3.08,71,2,69,251.35,83.88,13.29,18259.87,FZ,34.6,31.93,-2.67,88.31,86.54,2.82,9.75,0.15062,32
7709,2024-12,JED,BKK,4513,VFR,Economy,M,Classic,Corporate_TMC,American Express GBT,None,,1.61,24,0,24,457.97,137.76,0.16,10994.93,FZ,45.84,40.27,-5.57,72.85,77.32,0,6.93,0.10151,25
6350,2024-08,DMM,JFK,9039,Leisure,Economy,T,Elite,GDS_Agency,Seera (Al Tayyar),None,,2.86,42,1,41,794.82,227.69,36.2,34072.15,TK,37.25,52.91,15.66,84.71,90.57,2.38,16.06,0.09194,27
170,2024-10,RUH,BOS,6658,VFR,Economy,N,Comfort,Direct,Qatar Airways Direct,None,,0,41,0,41,666.63,164.63,25.85,28391.83,EY,29.62,19.05,-10.58,88.26,95.67,0,4.66,0.10401,36
268,2024-10,DMM,JNB,6255,VFR,Economy,M,Elite,GDS_Agency,Seera (Al Tayyar),Tactical,TAC-2024-683,2.55,22,1,21,652.51,155.31,35.06,14439.05,EY,35.89,30.55,-5.34,74.83,74.28,4.55,13.12,0.10992,37
4639,2025-01,RUH,BOM,2900,VFR,Business,C,Elite,GDS_Agency,Kanoo Travel,None,,1.33,8,0,8,1522.57,99.93,54.29,12614.85,EY,38.73,36.14,-2.58,82.32,82.87,0,14.75,0.54374,44
7078,2025-01,DMM,JNB,5858,Pilgrimage,Economy,Y,Classic,Direct,Qatar Airways Direct,Structural,STR-2024-617,0,15,0,15,603.04,161.51,36.11,9587.29,EY,32.59,21.79,-10.79,82.66,81.98,0,4.62,0.10911,20
3356,2025-01,MED,IST,2400,Student,Economy,Y,Elite,GDS_Agency,Kanoo Travel,None,,2.66,29,1,28,309.68,93.84,35.78,9673.09,EK,36.43,30.8,-5.63,69.58,88.5,3.45,16.05,0.14394,5
8280,2025-04,MED,DAC,2184,Business,Economy,T,Elite,Direct,Qatar Airways Direct,None,,0,20,0,20,289.23,78.52,24.69,6278.43,SV,33.02,26.56,-6.46,88.58,80.28,0,5.19,0.14374,4
316,2025-06,JED,MCT,828,VFR,Economy,Y,Elite,Direct,Qatar Airways Direct,Tactical,TAC-2024-892,0,36,0,36,170.78,64.29,32.03,7301.03,SV,24.18,19.94,-4.24,89.4,79.62,0,5.58,0.24494,17
6729,2024-11,JED,AMM,1177,Business,Economy,N,Classic,Direct,Qatar Airways Direct,None,,0,22,0,22,203.76,58.29,18.22,4883.55,TK,40.61,5,-35.61,94.72,73.47,0,2.07,0.1886,28
9496,2024-10,DMM,DFW,7302,VFR,Economy,M,Classic,GDS_Agency,Kanoo Travel,Tactical,TAC-2025-498,1.68,11,0,11,713.43,183.57,28.16,8157.44,SV,39.99,11.16,-28.83,76.16,84.37,0,11.35,0.10156,18
4068,2025-06,RUH,KWI,500,Pilgrimage,Economy,M,Classic,OTA,Cleartrip,None,,0.6,13,0,13,132.9,62.55,22.38,2018.65,EY,27.2,41.92,14.73,68.72,96.8,0,11.8,0.31056,10
246,2025-05,JED,KUL,5341,Leisure,Business,C,Elite,GDS_Agency,Seera (Al Tayyar),Structural,STR-2025-398,1.43,15,0,15,2077.4,145.46,66.5,32158.39,FZ,53.83,28.91,-24.92,92.83,77.49,0,14.94,0.4014,34
253,2025-03,JED,DEL,2054,Leisure,Economy,T,Comfort,GDS_Agency,Seera (Al Tayyar),None,,2.68,25,0,25,248.36,80.33,16.42,6619.6,SV,42.71,27.59,-15.12,76.49,75.96,0,19.36,0.12891,25
1112,2025-04,JED,CAI,1898,Business,Economy,Q,Classic,Direct,Qatar Airways Direct,None,,0,34,0,34,265.84,74.85,36.56,10281.69,WY,43.08,36.75,-6.32,77.97,81.23,0,2.43,0.15933,27
4802,2024-09,MED,KUL,8549,Pilgrimage,Economy,Y,Elite,OTA,Expedia,None,,1.14,46,2,44,796.39,192.24,20.45,35940.87,EY,32.96,51.14,18.17,86.91,89.49,4.35,13.7,0.09555,25
1714,2024-12,MED,MCT,608,Business,Economy,N,Classic,GDS_Agency,Almosafer,None,,2.28,79,2,77,149.17,55.08,10.3,12279.62,TK,43.27,25.73,-17.53,70.99,74.57,2.53,15.26,0.2623,20
51,2025-02,MED,BKK,8944,VFR,Business,D,Comfort,OTA,MakeMyTrip,None,,0.06,6,0,6,3252.02,236.89,44.6,19779.7,EK,33.48,5,-28.48,69.98,82.77,0,12.68,0.36858,12
1836,2024-11,RUH,CDG,4800,Leisure,Economy,Y,Elite,Corporate_TMC,American Express GBT,None,,2.27,25,0,25,564.54,138.08,9.67,14355.25,WY,42.36,59.45,17.09,87.24,79.75,0,7.89,0.11963,30
7897,2024-12,DMM,KWI,430,Leisure,Economy,Y,Elite,Direct,Qatar Airways Direct,None,,0,93,1,92,207.56,38.21,25.12,21406.34,WY,43.47,58.66,15.19,67.02,77.93,1.08,3.46,0.54111,36
3384,2024-07,JED,BOS,7497,Business,Economy,M,Classic,Direct,Qatar Airways Direct,None,,0,155,2,153,655.16,196.01,34.52,105521.4,EK,38.17,42.97,4.8,81.65,75.58,1.29,2.65,0.09199,15
6411,2024-08,JED,ICN,9832,VFR,Economy,T,Classic,OTA,Cleartrip,None,,0.72,23,1,22,930.83,240.61,34.84,21244.81,FZ,33.83,50.86,17.03,86.09,88.54,4.35,9.67,0.09822,35
4314,2025-03,DMM,KWI,430,Leisure,Business,C,Elite,Direct,Qatar Airways Direct,None,,0,3,0,3,1053.31,35.32,30.71,3252.05,EY,54.53,32.32,-22.21,76.76,92.06,0,4.21,2.52097,28
873,2025-05,MED,ORD,5084,Pilgrimage,Business,I,Elite,GDS_Agency,Seera (Al Tayyar),None,,1.65,8,0,8,2229.33,137.63,44.08,18187.26,EK,30.24,19.75,-10.49,71.8,84.82,0,14.07,0.44717,20
1255,2024-11,RUH,JFK,10500,Business,Economy,N,Classic,OTA,Cleartrip,Tactical,TAC-2024-624,1.92,8,0,8,921.15,235.34,32.62,7630.2,EY,34.7,29.96,-4.74,72.95,80.38,0,9.7,0.09084,40
8882,2025-02,MED,KWI,400,Business,Business,I,Elite,GDS_Agency,Almosafer,Tactical,TAC-2024-428,2.99,15,0,15,771.77,46.57,49.56,12319.92,EY,31.46,20.93,-10.53,76.43,85.85,0,16.14,2.05332,1
5852,2025-02,DMM,CAI,1986,Business,Economy,M,Classic,GDS_Agency,Kanoo Travel,None,,1.3,16,0,16,283.78,82.72,30.92,5035.14,WY,48.55,29.93,-18.62,90.57,78.88,0,12.53,0.15846,19
5703,2024-09,MED,ORD,7750,Business,Economy,Y,Elite,GDS_Agency,Seera (Al Tayyar),None,,1.76,26,0,26,716.11,188.18,30.47,19411.16,EK,27.75,44.06,16.31,75.25,83.91,0,12.26,0.09633,14
8104,2025-02,DMM,ICN,9448,Business,Economy,T,Elite,Direct,Qatar Airways Direct,None,,0,43,1,42,870.77,226.75,24.68,37608.82,FZ,57.29,31.2,-26.09,95,73.41,2.33,3.15,0.09478,22
2099,2024-07,DMM,CDG,9830,Business,Economy,T,Elite,Corporate_TMC,American Express GBT,Tactical,TAC-2024-662,1.09,43,1,42,921.4,239.51,39.68,40365.37,SV,32.31,43.45,11.14,86.26,68.89,2.33,9.72,0.09777,16
5129,2025-01,DMM,AUH,511,Leisure,Business,I,Elite,GDS_Agency,Almosafer,None,,2.02,4,0,4,755.77,58.32,34.07,3159.33,EK,28,20.68,-7.32,68.92,94.01,0,15,1.54566,12
249,2024-08,MED,IST,2400,Leisure,Economy,M,Comfort,Direct,Qatar Airways Direct,None,,0,11,0,11,229.82,83.21,30.19,2860.14,TK,30.14,41.8,11.66,73.16,85.28,0,3.21,0.10834,27
6562,2024-10,JED,DAC,2833,Leisure,Economy,M,Comfort,GDS_Agency,Kanoo Travel,None,,1.86,20,0,20,301.88,92.37,23.23,6502.23,TK,44.03,24.5,-19.53,82.13,76.78,0,16.8,0.11476,18
1340,2024-08,RUH,ORD,6551,Pilgrimage,Economy,M,Elite,GDS_Agency,Seera (Al Tayyar),Structural,STR-2025-797,2.55,15,0,15,664.64,168.46,29.98,10419.27,FZ,19.94,39.9,19.96,75.99,87.12,0,19.87,0.10603,54
7018,2025-02,JED,CDG,4470,Pilgrimage,Economy,Y,Elite,Direct,Qatar Airways Direct,None,,0,52,1,51,577.67,144.35,15.98,30276.26,SV,51.38,23.96,-27.42,81.28,73.26,1.92,3.28,0.13281,20
2111,2025-01,RUH,MCT,1400,Leisure,Economy,N,Comfort,Corporate_TMC,CTM,None,,1.85,32,0,32,251.44,65.86,40.06,9328.22,EY,34.79,45.22,10.43,81.52,89.15,0,8.85,0.20822,30
1570,2024-09,RUH,ADD,2250,Pilgrimage,Economy,Y,Elite,Direct,Qatar Airways Direct,None,,0,6,0,6,263.28,84.19,17.51,1684.73,EK,35.77,35.67,-0.1,70.88,85.54,0,2.99,0.12479,22
1727,2024-12,JED,LHR,4760,Business,Economy,Y,Comfort,OTA,Expedia,None,,2.19,68,3,65,465.5,123.6,20.81,31609.87,WY,43.94,31.2,-12.74,86.48,87.72,4.41,15.29,0.10217,4
8385,2024-08,JED,AUH,1599,Leisure,Economy,Q,Classic,Direct,Qatar Airways Direct,None,,0,30,0,30,265.51,75.22,27.16,8780.17,EY,36.54,37.27,0.73,81.57,79.75,0,3.73,0.18303,32
6941,2024-11,JED,CDG,4470,Pilgrimage,Economy,Y,Classic,Direct,Qatar Airways Direct,None,,0,20,0,20,442.57,148.59,25.1,9353.43,SV,36.86,37.31,0.45,80.35,81.83,0,4.77,0.10462,41
4396,2024-09,DMM,LHR,5118,Leisure,Business,J,Classic,OTA,Cleartrip,None,,0.7,3,0,3,2173.92,143.73,47.13,6663.15,EY,66.53,28.65,-37.89,80.88,75.78,0,12.29,0.43397,39
2421,2024-10,DMM,BOS,7815,Leisure,Economy,N,Elite,Direct,Qatar Airways Direct,None,,0,37,0,37,693.24,175.33,31.19,26803.9,WY,38.83,24.57,-14.25,77.42,84.1,0,5.93,0.0927,21
3046,2025-02,DMM,BKK,5879,VFR,Economy,M,Comfort,GDS_Agency,Kanoo Travel,None,,0.76,45,1,44,612.89,166.71,10.82,27443.51,FZ,41.03,36.69,-4.34,73.76,81.91,2.22,9.92,0.10609,44
5504,2025-01,JED,DFW,6064,Leisure,Economy,M,Classic,GDS_Agency,Almosafer,None,,2.38,25,0,25,656.77,185.8,15.81,16814.52,WY,29.99,16.53,-13.46,87.16,83.65,0,12.78,0.11091,31
3704,2024-07,MED,MCT,608,Business,Economy,N,Elite,Direct,Qatar Airways Direct,None,,0,19,0,19,131.24,65.43,7.41,2634.31,TK,51.48,27.94,-23.54,90.13,80.18,0,2.21,0.22804,13
8192,2025-03,JED,ICN,5788,Business,Economy,N,Comfort,Direct,Qatar Airways Direct,None,,0,9,0,9,580.53,153.06,0.75,5231.54,FZ,21.73,43.9,22.18,72.57,81.79,0,3.12,0.10043,3
5332,2025-06,DMM,JFK,8462,Leisure,Business,C,Elite,GDS_Agency,Seera (Al Tayyar),Tactical,TAC-2024-422,1.19,16,0,16,3100.6,210.5,40.36,50255.29,TK,55.12,20.5,-34.63,77.6,94.26,0,14.68,0.37118,32
9809,2024-11,RUH,ICN,8200,Leisure,Business,I,Classic,GDS_Agency,Almosafer,None,,2.23,13,0,13,3045.52,193.08,47.29,40206.59,TK,10,39.12,29.12,82.31,83.44,0,13.79,0.37717,27
448,2024-10,DMM,CDG,10459,Leisure,Economy,Q,Classic,Direct,Qatar Airways Direct,Structural,STR-2025-421,0,39,0,39,974.55,257.9,28.27,39109.93,EY,43.3,30.57,-12.74,72.15,90.28,0,6.04,0.09588,27
7895,2025-02,RUH,BKK,5560,Business,Economy,Q,Classic,OTA,MakeMyTrip,None,,0.44,20,0,20,557.14,161.32,32.13,11785.5,TK,28.45,53.45,24.99,95,81.29,0,13.16,0.10598,30
8729,2025-05,RUH,FRA,4500,Business,Economy,T,Comfort,Corporate_TMC,Carlson Wagonlit,None,,1.47,19,0,19,511.06,134.88,3.64,9779.3,WY,43.31,34.05,-9.26,82.03,86.07,0,6.5,0.11438,15
7829,2024-12,DMM,AMM,1556,Student,Economy,Y,Elite,Direct,Qatar Airways Direct,Tactical,TAC-2025-284,0,5,0,5,292.41,82.45,20.92,1566.68,TK,39.33,28.33,-10.99,89.14,83.97,0,5.49,0.20137,11
1769,2025-06,MED,DAC,3191,Business,Business,C,Comfort,GDS_Agency,Almosafer,None,,2.23,11,0,11,1790.5,98.61,28.01,20003.7,SV,53.61,23.62,-29.99,77.26,78.75,0,16.19,0.56989,23
6809,2024-10,RUH,MCT,1400,Leisure,Economy,Q,Classic,Corporate_TMC,American Express GBT,None,,2.02,32,0,32,250.12,58.69,27.75,8891.92,EY,38.04,36.73,-1.31,70.89,90.71,0,9.69,0.19848,22
4705,2024-07,MED,ICN,10039,Business,Economy,T,Comfort,Direct,Qatar Airways Direct,None,,0,55,1,54,898.58,239.54,14.67,49315.58,WY,13.21,24.1,10.88,78.53,86,1.82,2.26,0.09097,7
3870,2024-10,RUH,JNB,6200,Business,Economy,Y,Comfort,OTA,MakeMyTrip,None,,0.5,67,2,65,617.7,170.93,16.53,41224.88,TK,28.68,26.95,-1.73,82.02,80.49,2.99,7.07,0.10229,14
1656,2024-07,DMM,IST,1660,Leisure,Economy,M,Comfort,GDS_Agency,Seera (Al Tayyar),None,,1.31,23,0,23,255.02,88.94,20.87,6345.53,FZ,36.11,43.66,7.55,75.38,83.73,0,15.16,0.1662,24
3188,2025-04,DMM,CAI,2875,Leisure,Economy,Y,Elite,Direct,Qatar Airways Direct,None,,0,14,0,14,328.93,89.12,24.9,4953.74,EY,49.21,43.79,-5.42,80.02,83.11,0,4,0.12307,20
684,2025-01,DMM,JNB,4514,VFR,Economy,M,Elite,OTA,Expedia,Tactical,TAC-2024-362,1.48,22,1,21,398.49,111.77,19.15,8770.55,FZ,41.68,32.01,-9.67,89.95,73.11,4.55,12.76,0.09252,36
4171,2024-11,RUH,KWI,500,Pilgrimage,Economy,Y,Classic,GDS_Agency,Seera (Al Tayyar),None,,2.58,24,0,24,160.34,61.17,26.88,4493.32,EY,36.42,24.05,-12.37,66.01,80.33,0,13.97,0.37444,36
4478,2024-10,RUH,DFW,7824,Business,Economy,N,Elite,Direct,Qatar Airways Direct,None,,0,14,0,14,741.72,208.19,24.37,10725.3,WY,27.82,22.78,-5.03,92.3,82.4,0,2.74,0.09792,17
462,2025-02,MED,CDG,5892,Leisure,Economy,M,Elite,OTA,MakeMyTrip,Tactical,TAC-2025-531,0.44,43,1,42,568.49,162.98,6.87,24164.95,FZ,34.66,42.87,8.21,84.46,83.7,2.33,7.73,0.09765,25
5765,2025-05,JED,DFW,9429,VFR,Economy,N,Classic,Direct,Qatar Airways Direct,None,,0,67,0,67,862.52,222.94,15.39,58820.07,SV,37.59,49.28,11.69,75.32,69.72,0,4.58,0.09311,39
7523,2024-11,RUH,KHI,2600,Student,Economy,M,Elite,Corporate_TMC,CTM,Structural,STR-2025-795,1.37,12,0,12,371.66,92.37,17.81,4673.73,FZ,58.85,13.52,-45.33,84.89,84.65,0,11.85,0.1498,21
4503,2025-06,DMM,DXB,550,Student,Economy,T,Comfort,Direct,Qatar Airways Direct,None,,0,8,0,8,183.75,36.39,16.58,1602.64,TK,32.22,40.17,7.94,78.3,87.28,0,4.42,0.36424,33
9710,2025-04,DMM,LHR,6321,VFR,Economy,N,Elite,Direct,Qatar Airways Direct,None,,0,16,0,16,584.74,156.29,21.24,9695.64,TK,44.56,38.7,-5.86,71.58,83.57,0,2.01,0.09587,28
319,2024-09,MED,KUL,7657,VFR,Economy,M,Classic,OTA,MakeMyTrip,Structural,STR-2025-971,0.1,12,0,12,793.66,204.37,28.87,9870.36,WY,22.17,25.87,3.71,72.72,81.9,0,12.34,0.10742,24
1146,2024-10,MED,KHI,2370,Business,Economy,T,Comfort,OTA,MakeMyTrip,Tactical,TAC-2024-160,1.42,21,0,21,308.34,98.76,29.34,7091.24,TK,42.53,35.61,-6.91,86.31,91.69,0,12.63,0.14248,13
5095,2025-03,JED,SIN,7862,Leisure,Economy,N,Classic,Direct,Qatar Airways Direct,None,,0,50,1,49,744.36,199.65,10.63,36994.35,EY,40.05,12.51,-27.54,79.52,67.3,2,4.84,0.09603,21
1394,2025-06,JED,MNL,7750,VFR,Economy,M,Elite,Direct,Qatar Airways Direct,None,,0,28,0,28,745.46,198.77,26.48,21614.31,EY,48.84,24.58,-24.26,77.22,81.31,0,4.73,0.09961,30
6624,2024-12,JED,ICN,6823,Pilgrimage,Economy,N,Elite,GDS_Agency,Kanoo Travel,Tactical,TAC-2025-686,2.5,20,0,20,646.82,167.69,37,13676.34,EY,25.77,46.07,20.3,70.11,72.89,0,16.79,0.10022,27
1502,2025-01,MED,ADD,3342,Leisure,Economy,Y,Classic,Direct,Qatar Airways Direct,None,,0,19,0,19,392.38,101.08,12.82,7698.93,EY,37.16,37.72,0.56,71.98,77.57,0,3.85,0.12125,34
6409,2025-02,JED,ICN,8269,Leisure,Economy,N,Comfort,GDS_Agency,Kanoo Travel,None,,0.87,36,1,35,800.19,209.8,42.61,29498.14,WY,28.49,26.38,-2.1,80.24,78.91,2.78,10.84,0.10192,37
377,2025-02,MED,JNB,9729,Business,Economy,Q,Elite,Direct,Qatar Airways Direct,Structural,STR-2024-619,0,52,0,52,924.25,228.84,17.93,48993.52,EK,31.42,35.96,4.54,91.9,86.97,0,3.25,0.09684,28
411,2024-10,RUH,ORD,5543,Leisure,Economy,Y,Classic,OTA,MakeMyTrip,None,,1.82,23,1,22,506.82,136.96,38.52,11997.47,WY,30.2,40.82,10.62,94.7,81.75,4.35,11.18,0.09838,22
1661,2024-08,DMM,ORD,9671,Leisure,Economy,N,Classic,Direct,Qatar Airways Direct,Structural,STR-2025-271,0,25,0,25,938.44,234.6,21.9,24008.5,WY,33.46,29.98,-3.48,86.23,82.08,0,5.15,0.0993,25
3152,2025-04,DMM,CDG,5814,Pilgrimage,Business,I,Classic,OTA,Cleartrip,None,,0.93,3,0,3,2053.3,158.61,58.48,6335.33,TK,43.69,34.86,-8.83,81.95,67.46,0,10.89,0.36322,27
1624,2024-07,JED,ICN,7293,Leisure,Economy,M,Comfort,GDS_Agency,Almosafer,None,,2.87,14,0,14,762.01,193.04,15.36,10883.13,WY,32.29,55.01,22.71,79.75,92.01,0,11.48,0.10659,27
5610,2024-12,RUH,KWI,500,VFR,Economy,T,Comfort,GDS_Agency,Seera (Al Tayyar),None,,1.32,4,0,4,218.39,46.35,44.79,1052.7,SV,39.99,11.08,-28.91,90.5,81.57,0,14.57,0.52635,28
8533,2024-12,DMM,KHI,3275,Pilgrimage,Economy,N,Elite,OTA,Expedia,Tactical,TAC-2024-337,0.34,84,4,80,441.27,99.33,0,35301.55,SV,43.52,23.56,-19.96,81.34,86.14,4.76,12.13,0.13474,40
5803,2024-11,MED,ISB,3158,Leisure,Economy,M,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2024-444,0,36,1,35,427.4,96.15,22.73,15754.49,SV,24.75,44.09,19.34,74.47,76.84,2.78,3.07,0.14254,15
5307,2024-09,RUH,ORD,8006,Pilgrimage,Economy,Q,Comfort,GDS_Agency,Almosafer,None,,1.31,31,1,30,760.48,223.64,29.94,23712.64,TK,45.16,43.95,-1.22,73.4,80.61,3.23,17,0.09873,26
7087,2025-05,RUH,CAI,1640,Leisure,Economy,T,Comfort,GDS_Agency,Kanoo Travel,None,,2.77,25,0,25,297.9,70.6,46.72,8615.42,EK,34.79,38.85,4.07,84.17,84.54,0,12.85,0.21013,23
8898,2025-01,RUH,AMM,1330,Leisure,Economy,T,Elite,OTA,Expedia,None,,0.73,20,1,19,193.93,60.59,15.83,3985.34,SV,26.06,45.66,19.6,75.43,81.83,5,7.2,0.15771,40
7489,2024-12,JED,MNL,9521,Leisure,Economy,Q,Elite,Direct,Qatar Airways Direct,None,,0,35,0,35,866.63,212.25,18.41,30976.44,SV,43.57,48.78,5.21,87.59,81.86,0,4.12,0.09296,14
9616,2024-07,JED,MCT,395,Leisure,Economy,M,Comfort,Direct,Qatar Airways Direct,Structural,STR-2024-509,0,12,0,12,142.41,63.78,31.24,2083.72,EY,29.85,21.66,-8.19,75.66,81.1,0,4.42,0.4396,21
9218,2024-12,MED,MCT,1141,Business,Economy,Q,Elite,Direct,Qatar Airways Direct,None,,0,12,0,12,261.11,67.84,18.73,3358,SV,25.84,33.87,8.03,83.06,80.43,0,3.59,0.24525,15
1673,2025-04,DMM,ORD,9121,Leisure,Economy,T,Classic,Corporate_TMC,CTM,Tactical,TAC-2025-440,2.2,30,0,30,913.73,224.35,32.72,28393.25,SV,39.33,26.15,-13.19,63.96,87.58,0,10.61,0.10377,27
2359,2025-05,MED,NRT,10391,Leisure,Economy,T,Classic,GDS_Agency,Kanoo Travel,None,,1.78,83,2,81,985.53,231.33,50.03,83879.97,FZ,30.89,36.21,5.32,75.81,88.58,2.41,14.87,0.09966,18
8468,2025-01,JED,DOH,1330,Leisure,Economy,M,Classic,OTA,Cleartrip,None,,1.38,19,0,19,239.39,83.28,10.41,4746.23,EK,32.63,33.17,0.54,78.11,78.65,0,9.15,0.18782,19
275,2024-08,JED,DEL,2152,Leisure,First,A,First,Direct,Qatar Airways Direct,None,,0,1,0,1,2953.72,98.64,67.24,3020.97,EK,38.52,33.51,-5,91.46,96.42,0,4.44,1.40379,22
2474,2025-04,MED,KUL,6750,Business,Economy,N,Elite,OTA,Cleartrip,None,,1.04,9,0,9,706.48,180.02,41.98,6736.17,SV,34.36,47.47,13.11,89.61,84.09,0,9.66,0.11088,10
5490,2025-03,MED,FRA,5265,Leisure,Economy,Q,Comfort,GDS_Agency,Kanoo Travel,Tactical,TAC-2024-833,0.85,20,0,20,518.89,146.7,8.73,10552.35,SV,43.78,28.11,-15.67,86.28,91.49,0,12.74,0.10021,31
4772,2024-08,DMM,BKK,5112,Leisure,Economy,T,Comfort,Direct,Qatar Airways Direct,None,,0,26,0,26,479.7,145.04,12.02,12784.64,FZ,40.23,47.13,6.89,77.9,85.13,0,3.07,0.09619,2
2108,2025-02,JED,ICN,5244,Leisure,Economy,N,Classic,OTA,MakeMyTrip,Tactical,TAC-2025-815,1.98,52,3,49,527.81,150.68,19.51,26818.49,TK,33.63,23.78,-9.85,81.83,82.65,5.77,10.79,0.10437,26
7501,2025-03,RUH,LHR,4940,VFR,Economy,T,Comfort,Corporate_TMC,CTM,Structural,STR-2025-557,1.06,7,0,7,532.92,134.14,44.88,4044.61,FZ,52.7,23.43,-29.27,71.5,73.92,0,7.08,0.11696,13
4415,2024-08,MED,ISB,2043,Leisure,Economy,N,Classic,GDS_Agency,Almosafer,None,,1.6,35,1,34,303.12,90.56,25.8,11183.25,SV,48.48,28.32,-20.17,81.68,80.8,2.86,14.4,0.161,26
8139,2025-01,MED,BKK,7670,VFR,Economy,Y,Comfort,Corporate_TMC,CTM,Tactical,TAC-2025-146,3.09,24,0,24,789.76,193.58,8.96,19169.28,EY,55.24,28.77,-26.47,81.97,78.75,0,6.55,0.10414,53
8661,2025-05,RUH,MCT,1400,Business,Economy,Y,Comfort,GDS_Agency,Seera (Al Tayyar),None,,1.73,16,0,16,265.18,61.28,49.22,5030.38,EK,32.19,7.99,-24.2,77.25,81.7,0,14.84,0.22457,33
8240,2025-03,DMM,BKK,5560,Pilgrimage,Economy,Q,Comfort,Direct,Qatar Airways Direct,None,,0,18,0,18,542,156.46,26.43,10231.66,TK,25.01,21.21,-3.8,81.83,91.32,0,3.84,0.10223,34
2418,2025-01,DMM,ADD,1731,Leisure,Business,D,Elite,GDS_Agency,Almosafer,Structural,STR-2025-906,2.09,5,0,5,1155.3,90.27,30.06,5926.82,EK,40.01,18.94,-21.08,86.08,81.02,0,13.67,0.68479,29
8772,2025-03,MED,NRT,5861,Business,Economy,T,Elite,Direct,Qatar Airways Direct,None,,0,18,0,18,625.04,150.86,43.98,12042.37,WY,22.7,18.73,-3.97,86.78,87.67,0,5.14,0.11415,1
2237,2025-03,RUH,ISB,2700,Leisure,Business,J,Elite,GDS_Agency,Almosafer,None,,2.19,17,0,17,1297.57,89.05,40.75,22751.5,EK,33.26,25.37,-7.9,70.06,84.29,0,9.98,0.49568,30
3768,2025-03,MED,DAC,2759,Business,Business,D,Classic,Direct,Qatar Airways Direct,None,,0,7,0,7,1310.67,98.16,32.93,9405.19,WY,26.9,52.64,25.74,82.71,82.15,0,5.17,0.48699,14
9792,2024-11,DMM,KWI,430,Business,Economy,Y,Elite,Direct,Qatar Airways Direct,None,,0,14,0,14,195.66,46.97,26.19,3105.94,SV,13.18,26.97,13.78,84.04,79.46,0,4.73,0.51594,6
9990,2024-11,RUH,KWI,500,Business,Economy,M,Classic,OTA,MakeMyTrip,Tactical,TAC-2024-779,1.97,22,1,21,182.47,44.54,16.78,4184.23,SV,35.94,38.54,2.6,78.22,91.38,4.55,6.91,0.3985,7
9966,2025-04,RUH,AMM,1330,Business,Economy,M,Classic,GDS_Agency,Almosafer,None,,1.66,30,0,30,263.04,54.5,19.8,8485.29,SV,54.63,35.27,-19.35,83.55,82.03,0,11.03,0.21266,11
7324,2024-09,JED,JNB,5537,VFR,Business,I,Comfort,OTA,Cleartrip,Structural,STR-2025-408,1.72,9,0,9,2262.83,163.06,38.93,20715.82,SV,40.41,34.23,-6.19,95,78.08,0,10.97,0.4157,6
1384,2025-01,MED,DOH,1280,VFR,Economy,N,Classic,Corporate_TMC,American Express GBT,None,,3.57,13,0,13,200.85,74.4,4.24,2666.22,EY,45.84,35.18,-10.66,79.73,79.18,0,9.25,0.16023,28
3102,2024-07,JED,KHI,3444,Business,Economy,M,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2024-689,0,18,0,18,471.34,92.67,23.32,8903.97,EY,61,28.9,-32.11,84.59,82.03,0,2.19,0.14363,14
3922,2025-04,MED,IST,2400,Leisure,Economy,N,Classic,GDS_Agency,Kanoo Travel,None,,1.79,33,1,32,304.23,99.59,29.56,10681.33,EK,44.14,37.55,-6.59,87.35,80.1,3.03,11.17,0.13908,12
6686,2025-06,MED,CAI,1621,Business,Economy,N,Classic,Direct,Qatar Airways Direct,None,,0,20,0,20,299.85,73.09,29.6,6589.12,EK,17.3,27.73,10.43,68.11,95.58,0,2.35,0.20324,1
3195,2024-12,DMM,AMM,942,Pilgrimage,Economy,N,Classic,OTA,MakeMyTrip,None,,1.33,13,0,13,201.37,54.63,15.61,2820.7,WY,41.41,30.93,-10.47,87.12,86.71,0,10.69,0.23034,36
1942,2024-11,MED,ICN,7901,Leisure,Economy,Q,Elite,OTA,Cleartrip,None,,1.64,14,0,14,738.95,183.54,3.81,10398.59,EK,41.08,46.72,5.65,94.69,77.07,0,10.77,0.09401,8
7714,2024-08,MED,ORD,10152,Business,Economy,T,Comfort,GDS_Agency,Kanoo Travel,None,,2.64,33,0,33,923.83,238.51,37.2,31714.25,FZ,30.09,32.11,2.03,83.34,84.55,0,15.25,0.09466,18
